"","entire_name","ctr_cd","ctr_ty","zipcode","age_category","age_category_percent"
"1672","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_70_allc2",9.3346573982
"1673","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_2_11_allc2",0.9114583333
"1674","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_12_17_allc2",0.2604166667
"1675","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_2_allc2",0
"1676","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_18_34_allc2",11.848958333
"1677","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_35_49_allc2",27.864583333
"1678","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_50_64_allc2",41.796875
"1679","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_65_69_allc2",11.588541667
"1680","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_70_allc2",5.7291666667
"1681","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_2_11_allc2",0.8498583569
"1682","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_12_17_allc2",2.2662889518
"1683","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_2_allc2",0.4249291785
"1684","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_18_34_allc2",13.314447592
"1685","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_35_49_allc2",19.688385269
"1686","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_50_64_allc2",41.501416431
"1687","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_65_69_allc2",16.005665722
"1688","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_70_allc2",5.9490084986
"1689","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_2_11_allc2",0.1259445844
"1690","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_12_17_allc2",0.6297229219
"1691","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_2_allc2",0
"1692","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_18_34_allc2",11.838790932
"1693","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_35_49_allc2",36.649874055
"1694","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_50_64_allc2",37.153652393
"1695","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_65_69_allc2",9.5717884131
"1696","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_70_allc2",4.0302267003
"1697","University of Missouri Hospital and Clinics (MOUM)","MOUM","TX1",65201,"age_2_11_allc2",2.9702970297
"1698","University of Missouri Hospital and Clinics (MOUM)","MOUM","TX1",65201,"age_12_17_allc2",0.9900990099
"1699","University of Missouri Hospital and Clinics (MOUM)","MOUM","TX1",65201,"age_2_allc2",0
"1700","University of Missouri Hospital and Clinics (MOUM)","MOUM","TX1",65201,"age_18_34_allc2",10.891089109
"1701","University of Missouri Hospital and Clinics (MOUM)","MOUM","TX1",65201,"age_35_49_allc2",24.752475248
"1702","University of Missouri Hospital and Clinics (MOUM)","MOUM","TX1",65201,"age_50_64_allc2",36.633663366
"1703","University of Missouri Hospital and Clinics (MOUM)","MOUM","TX1",65201,"age_65_69_allc2",17.821782178
"1704","University of Missouri Hospital and Clinics (MOUM)","MOUM","TX1",65201,"age_70_allc2",5.9405940594
"1705","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_2_11_allc2",0.7682458387
"1706","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_12_17_allc2",2.9449423816
"1707","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_2_allc2",0
"1708","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_18_34_allc2",9.8591549296
"1709","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_35_49_allc2",26.632522407
"1710","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_50_64_allc2",41.741357234
"1711","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_65_69_allc2",13.444302177
"1712","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_70_allc2",4.609475032
"1713","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_2_11_allc2",0
"1714","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_12_17_allc2",0
"1715","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_2_allc2",0
"1716","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_18_34_allc2",8.4917617237
"1717","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_35_49_allc2",22.940430925
"1718","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_50_64_allc2",44.613434728
"1719","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_65_69_allc2",15.969581749
"1720","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_70_allc2",7.9847908745
"1721","University of Tennessee Medical Center at Knoxville (TNUK)","TNUK","TX1",37920,"age_2_11_allc2",0
"1722","University of Tennessee Medical Center at Knoxville (TNUK)","TNUK","TX1",37920,"age_12_17_allc2",0
"1723","University of Tennessee Medical Center at Knoxville (TNUK)","TNUK","TX1",37920,"age_2_allc2",0
"1724","University of Tennessee Medical Center at Knoxville (TNUK)","TNUK","TX1",37920,"age_18_34_allc2",10.921501706
"1725","University of Tennessee Medical Center at Knoxville (TNUK)","TNUK","TX1",37920,"age_35_49_allc2",31.399317406
"1726","University of Tennessee Medical Center at Knoxville (TNUK)","TNUK","TX1",37920,"age_50_64_allc2",35.836177474
"1727","University of Tennessee Medical Center at Knoxville (TNUK)","TNUK","TX1",37920,"age_65_69_allc2",13.651877133
"1728","University of Tennessee Medical Center at Knoxville (TNUK)","TNUK","TX1",37920,"age_70_allc2",8.1911262799
"1729","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_2_11_allc2",0
"1730","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_12_17_allc2",0
"1731","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_2_allc2",0
"1732","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_18_34_allc2",15.401785714
"1733","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_35_49_allc2",31.696428571
"1734","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_50_64_allc2",40.401785714
"1735","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_65_69_allc2",9.5982142857
"1736","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_70_allc2",2.9017857143
"1737","University of Toledo Medical Center (OHCO)","OHCO","TX1",43614,"age_2_11_allc2",0
"1738","University of Toledo Medical Center (OHCO)","OHCO","TX1",43614,"age_12_17_allc2",0
"1739","University of Toledo Medical Center (OHCO)","OHCO","TX1",43614,"age_2_allc2",0
"1740","University of Toledo Medical Center (OHCO)","OHCO","TX1",43614,"age_18_34_allc2",8.4033613445
"1741","University of Toledo Medical Center (OHCO)","OHCO","TX1",43614,"age_35_49_allc2",22.68907563
"1742","University of Toledo Medical Center (OHCO)","OHCO","TX1",43614,"age_50_64_allc2",37.81512605
"1743","University of Toledo Medical Center (OHCO)","OHCO","TX1",43614,"age_65_69_allc2",19.327731092
"1744","University of Toledo Medical Center (OHCO)","OHCO","TX1",43614,"age_70_allc2",11.764705882
"1745","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_2_11_allc2",0
"1746","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_12_17_allc2",0
"1747","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_2_allc2",0
"1748","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_18_34_allc2",18.045112782
"1749","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_35_49_allc2",20.676691729
"1750","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_50_64_allc2",39.84962406
"1751","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_65_69_allc2",14.285714286
"1752","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_70_allc2",7.1428571429
"1753","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_2_11_allc2",1.6245487365
"1754","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_12_17_allc2",3.0685920578
"1755","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_2_allc2",0
"1756","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_18_34_allc2",9.3862815884
"1757","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_35_49_allc2",23.826714801
"1758","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_50_64_allc2",43.140794224
"1759","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_65_69_allc2",13.537906137
"1760","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_70_allc2",5.4151624549
"1761","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_2_11_allc2",0
"1762","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_12_17_allc2",0
"1763","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_2_allc2",0
"1764","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_18_34_allc2",11.751662971
"1765","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_35_49_allc2",23.946784922
"1766","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_50_64_allc2",45.454545455
"1767","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_65_69_allc2",13.525498891
"1768","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_70_allc2",5.3215077605
"1769","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_2_11_allc2",0.3444316877
"1770","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_12_17_allc2",1.607347876
"1771","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_2_allc2",0
"1772","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_18_34_allc2",9.7588978186
"1773","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_35_49_allc2",24.225028703
"1774","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_50_64_allc2",44.087256028
"1775","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_65_69_allc2",14.121699196
"1776","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_70_allc2",5.8553386912
"1777","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_2_11_allc2",54.545454545
"1778","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_12_17_allc2",27.272727273
"1779","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_2_allc2",0
"1780","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_18_34_allc2",18.181818182
"1781","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_35_49_allc2",0
"1782","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_50_64_allc2",0
"1783","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_65_69_allc2",0
"1784","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_70_allc2",0
"1785","UPMC Hamot (PAPH)","PAPH","TX1",16550,"age_2_11_allc2",0
"1786","UPMC Hamot (PAPH)","PAPH","TX1",16550,"age_12_17_allc2",0
"1787","UPMC Hamot (PAPH)","PAPH","TX1",16550,"age_2_allc2",0
"1788","UPMC Hamot (PAPH)","PAPH","TX1",16550,"age_18_34_allc2",7.4626865672
"1789","UPMC Hamot (PAPH)","PAPH","TX1",16550,"age_35_49_allc2",28.358208955
"1790","UPMC Hamot (PAPH)","PAPH","TX1",16550,"age_50_64_allc2",49.253731343
"1791","UPMC Hamot (PAPH)","PAPH","TX1",16550,"age_65_69_allc2",7.4626865672
"1792","UPMC Hamot (PAPH)","PAPH","TX1",16550,"age_70_allc2",7.4626865672
"1793","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_2_11_allc2",0
"1794","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_12_17_allc2",0
"1795","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_2_allc2",0
"1796","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_18_34_allc2",12.139605463
"1797","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_35_49_allc2",29.286798179
"1798","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_50_64_allc2",36.722306525
"1799","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_65_69_allc2",14.719271624
"1800","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_70_allc2",7.1320182094
"1801","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1",15240,"age_2_11_allc2",0
"1802","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1",15240,"age_12_17_allc2",0
"1803","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1",15240,"age_2_allc2",0
"1804","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1",15240,"age_18_34_allc2",1.4308426073
"1805","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1",15240,"age_35_49_allc2",13.990461049
"1806","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1",15240,"age_50_64_allc2",49.920508744
"1807","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1",15240,"age_65_69_allc2",21.46263911
"1808","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1",15240,"age_70_allc2",13.19554849
"1809","VA Portland Health Care System (ORVA)","ORVA","TX1",97239,"age_2_11_allc2",0
"1810","VA Portland Health Care System (ORVA)","ORVA","TX1",97239,"age_12_17_allc2",0
"1811","VA Portland Health Care System (ORVA)","ORVA","TX1",97239,"age_2_allc2",0
"1812","VA Portland Health Care System (ORVA)","ORVA","TX1",97239,"age_18_34_allc2",3.9548022599
"1813","VA Portland Health Care System (ORVA)","ORVA","TX1",97239,"age_35_49_allc2",19.209039548
"1814","VA Portland Health Care System (ORVA)","ORVA","TX1",97239,"age_50_64_allc2",46.327683616
"1815","VA Portland Health Care System (ORVA)","ORVA","TX1",97239,"age_65_69_allc2",19.774011299
"1816","VA Portland Health Care System (ORVA)","ORVA","TX1",97239,"age_70_allc2",10.734463277
"1817","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_2_11_allc2",0.2772643253
"1818","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_12_17_allc2",0.5545286506
"1819","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_2_allc2",0
"1820","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_18_34_allc2",11.645101664
"1821","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_35_49_allc2",30.591497227
"1822","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_50_64_allc2",41.035120148
"1823","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_65_69_allc2",11.829944547
"1824","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_70_allc2",4.0665434381
"1825","Vidant Medical Center (NCEC)","NCEC","TX1",27834,"age_2_11_allc2",0
"1826","Vidant Medical Center (NCEC)","NCEC","TX1",27834,"age_12_17_allc2",0.5586592179
"1827","Vidant Medical Center (NCEC)","NCEC","TX1",27834,"age_2_allc2",0
"1828","Vidant Medical Center (NCEC)","NCEC","TX1",27834,"age_18_34_allc2",12.290502793
"1829","Vidant Medical Center (NCEC)","NCEC","TX1",27834,"age_35_49_allc2",25.698324022
"1830","Vidant Medical Center (NCEC)","NCEC","TX1",27834,"age_50_64_allc2",46.089385475
"1831","Vidant Medical Center (NCEC)","NCEC","TX1",27834,"age_65_69_allc2",13.407821229
"1832","Vidant Medical Center (NCEC)","NCEC","TX1",27834,"age_70_allc2",1.9553072626
"1833","Virginia Mason Medical Center (WAVM)","WAVM","TX1",98111,"age_2_11_allc2",0
"1834","Virginia Mason Medical Center (WAVM)","WAVM","TX1",98111,"age_12_17_allc2",0
"1835","Virginia Mason Medical Center (WAVM)","WAVM","TX1",98111,"age_2_allc2",0
"1836","Virginia Mason Medical Center (WAVM)","WAVM","TX1",98111,"age_18_34_allc2",6.3197026022
"1837","Virginia Mason Medical Center (WAVM)","WAVM","TX1",98111,"age_35_49_allc2",23.791821561
"1838","Virginia Mason Medical Center (WAVM)","WAVM","TX1",98111,"age_50_64_allc2",43.866171004
"1839","Virginia Mason Medical Center (WAVM)","WAVM","TX1",98111,"age_65_69_allc2",17.100371747
"1840","Virginia Mason Medical Center (WAVM)","WAVM","TX1",98111,"age_70_allc2",8.9219330855
"1841","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_2_11_allc2",0.5555555556
"1842","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_12_17_allc2",0.1388888889
"1843","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_2_allc2",0.2777777778
"1844","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_18_34_allc2",11.666666667
"1845","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_35_49_allc2",29.722222222
"1846","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_50_64_allc2",37.083333333
"1847","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_65_69_allc2",11.805555556
"1848","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_70_allc2",8.75
"1849","Walter Reed National Military Medical Center at Bethesda (DCWR)","DCWR","TX1",20889,"age_2_11_allc2",0
"1850","Walter Reed National Military Medical Center at Bethesda (DCWR)","DCWR","TX1",20889,"age_12_17_allc2",0.8658008658
"1851","Walter Reed National Military Medical Center at Bethesda (DCWR)","DCWR","TX1",20889,"age_2_allc2",0
"1852","Walter Reed National Military Medical Center at Bethesda (DCWR)","DCWR","TX1",20889,"age_18_34_allc2",10.822510823
"1853","Walter Reed National Military Medical Center at Bethesda (DCWR)","DCWR","TX1",20889,"age_35_49_allc2",18.181818182
"1854","Walter Reed National Military Medical Center at Bethesda (DCWR)","DCWR","TX1",20889,"age_50_64_allc2",46.753246753
"1855","Walter Reed National Military Medical Center at Bethesda (DCWR)","DCWR","TX1",20889,"age_65_69_allc2",18.181818182
"1856","Walter Reed National Military Medical Center at Bethesda (DCWR)","DCWR","TX1",20889,"age_70_allc2",5.1948051948
"1857","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_2_11_allc2",0.9259259259
"1858","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_12_17_allc2",1.8518518519
"1859","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_2_allc2",0
"1860","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_18_34_allc2",9.2592592593
"1861","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_35_49_allc2",28.472222222
"1862","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_50_64_allc2",46.064814815
"1863","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_65_69_allc2",10.416666667
"1864","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_70_allc2",3.0092592593
"1865","William Beaumont Hospital (MIBH)","MIBH","TX1",48073,"age_2_11_allc2",0
"1866","William Beaumont Hospital (MIBH)","MIBH","TX1",48073,"age_12_17_allc2",0
"1867","William Beaumont Hospital (MIBH)","MIBH","TX1",48073,"age_2_allc2",0
"1868","William Beaumont Hospital (MIBH)","MIBH","TX1",48073,"age_18_34_allc2",7.5842696629
"1869","William Beaumont Hospital (MIBH)","MIBH","TX1",48073,"age_35_49_allc2",28.08988764
"1870","William Beaumont Hospital (MIBH)","MIBH","TX1",48073,"age_50_64_allc2",43.258426966
"1871","William Beaumont Hospital (MIBH)","MIBH","TX1",48073,"age_65_69_allc2",13.764044944
"1872","William Beaumont Hospital (MIBH)","MIBH","TX1",48073,"age_70_allc2",7.3033707865
"1873","Willis-Knighton Medical Center (LAWK)","LAWK","TX1",71103,"age_2_11_allc2",0
"1874","Willis-Knighton Medical Center (LAWK)","LAWK","TX1",71103,"age_12_17_allc2",0
"1875","Willis-Knighton Medical Center (LAWK)","LAWK","TX1",71103,"age_2_allc2",0
"1876","Willis-Knighton Medical Center (LAWK)","LAWK","TX1",71103,"age_18_34_allc2",11.979166667
"1877","Willis-Knighton Medical Center (LAWK)","LAWK","TX1",71103,"age_35_49_allc2",25.260416667
"1878","Willis-Knighton Medical Center (LAWK)","LAWK","TX1",71103,"age_50_64_allc2",45.833333333
"1879","Willis-Knighton Medical Center (LAWK)","LAWK","TX1",71103,"age_65_69_allc2",13.020833333
"1880","Willis-Knighton Medical Center (LAWK)","LAWK","TX1",71103,"age_70_allc2",3.90625
"1881","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_2_11_allc2",0.3053435115
"1882","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_12_17_allc2",0.9160305344
"1883","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_2_allc2",0.1526717557
"1884","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_18_34_allc2",10.381679389
"1885","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_35_49_allc2",27.480916031
"1886","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_50_64_allc2",47.022900763
"1887","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_65_69_allc2",10.229007634
"1888","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_70_allc2",3.5114503817
