"","...2","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"3118",718,"Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","Kidney-Pancreas",27157,"White or Caucasian",56.25
"3119",719,"Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","Kidney-Pancreas",27157,"Other",9.375
"3120",720,"Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1","Kidney-Pancreas",27157,"Unknown",0
"3121",721,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Kidney-Pancreas",71103,"Asian or Pacific Islander",0
"3122",722,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Kidney-Pancreas",71103,"Black or African American",68.181818182
"3123",723,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Kidney-Pancreas",71103,"Hispanic or Latinx",0
"3124",724,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Kidney-Pancreas",71103,"White or Caucasian",31.818181818
"3125",725,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Kidney-Pancreas",71103,"Other",0
"3126",726,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Kidney-Pancreas",71103,"Unknown",0
"3127",1,"Albert Einstein Medical Center (PAAE)","PAAE","TX1","Liver",19141,"Asian or Pacific Islander",0
"3128",2,"Albert Einstein Medical Center (PAAE)","PAAE","TX1","Liver",19141,"Black or African American",8.1081081081
"3129",3,"Albert Einstein Medical Center (PAAE)","PAAE","TX1","Liver",19141,"Hispanic or Latinx",8.1081081081
"3130",4,"Albert Einstein Medical Center (PAAE)","PAAE","TX1","Liver",19141,"White or Caucasian",83.783783784
"3131",5,"Albert Einstein Medical Center (PAAE)","PAAE","TX1","Liver",19141,"Other",0
"3132",6,"Albert Einstein Medical Center (PAAE)","PAAE","TX1","Liver",19141,"Unknown",0
"3133",7,"Alfred I DuPont Hospital for Children (DEAI)","DEAI","TX1","Liver",19803,"Asian or Pacific Islander",14.285714286
"3134",8,"Alfred I DuPont Hospital for Children (DEAI)","DEAI","TX1","Liver",19803,"Black or African American",0
"3135",9,"Alfred I DuPont Hospital for Children (DEAI)","DEAI","TX1","Liver",19803,"Hispanic or Latinx",14.285714286
"3136",10,"Alfred I DuPont Hospital for Children (DEAI)","DEAI","TX1","Liver",19803,"White or Caucasian",42.857142857
"3137",11,"Alfred I DuPont Hospital for Children (DEAI)","DEAI","TX1","Liver",19803,"Other",28.571428571
"3138",12,"Alfred I DuPont Hospital for Children (DEAI)","DEAI","TX1","Liver",19803,"Unknown",0
"3139",13,"Allegheny General Hospital (PAAG)","PAAG","TX1","Liver",15212,"Asian or Pacific Islander",0
"3140",14,"Allegheny General Hospital (PAAG)","PAAG","TX1","Liver",15212,"Black or African American",2.7027027027
"3141",15,"Allegheny General Hospital (PAAG)","PAAG","TX1","Liver",15212,"Hispanic or Latinx",0
"3142",16,"Allegheny General Hospital (PAAG)","PAAG","TX1","Liver",15212,"White or Caucasian",97.297297297
"3143",17,"Allegheny General Hospital (PAAG)","PAAG","TX1","Liver",15212,"Other",0
"3144",18,"Allegheny General Hospital (PAAG)","PAAG","TX1","Liver",15212,"Unknown",0
"3145",19,"Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM)","ILCM","TX1","Liver",60611,"Asian or Pacific Islander",0
"3146",20,"Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM)","ILCM","TX1","Liver",60611,"Black or African American",66.666666667
"3147",21,"Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM)","ILCM","TX1","Liver",60611,"Hispanic or Latinx",33.333333333
"3148",22,"Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM)","ILCM","TX1","Liver",60611,"White or Caucasian",0
"3149",23,"Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM)","ILCM","TX1","Liver",60611,"Other",0
"3150",24,"Ann & Robert H. Lurie Children's Hospital of Chicago (ILCM)","ILCM","TX1","Liver",60611,"Unknown",0
"3151",25,"Aurora St. Luke's Medical Center (WISL)","WISL","TX1","Liver",53215,"Asian or Pacific Islander",0
"3152",26,"Aurora St. Luke's Medical Center (WISL)","WISL","TX1","Liver",53215,"Black or African American",9.4339622642
"3153",27,"Aurora St. Luke's Medical Center (WISL)","WISL","TX1","Liver",53215,"Hispanic or Latinx",11.320754717
"3154",28,"Aurora St. Luke's Medical Center (WISL)","WISL","TX1","Liver",53215,"White or Caucasian",79.245283019
"3155",29,"Aurora St. Luke's Medical Center (WISL)","WISL","TX1","Liver",53215,"Other",0
"3156",30,"Aurora St. Luke's Medical Center (WISL)","WISL","TX1","Liver",53215,"Unknown",0
"3157",31,"Auxilio Mutuo Hospital (PRSJ)","PRSJ","TX1","Liver",919,"Asian or Pacific Islander",0
"3158",32,"Auxilio Mutuo Hospital (PRSJ)","PRSJ","TX1","Liver",919,"Black or African American",0
"3159",33,"Auxilio Mutuo Hospital (PRSJ)","PRSJ","TX1","Liver",919,"Hispanic or Latinx",100
"3160",34,"Auxilio Mutuo Hospital (PRSJ)","PRSJ","TX1","Liver",919,"White or Caucasian",0
"3161",35,"Auxilio Mutuo Hospital (PRSJ)","PRSJ","TX1","Liver",919,"Other",0
"3162",36,"Auxilio Mutuo Hospital (PRSJ)","PRSJ","TX1","Liver",919,"Unknown",0
"3163",37,"Avera McKennan Hospital (SDMK)","SDMK","TX1","Liver",57105,"Asian or Pacific Islander",2.380952381
"3164",38,"Avera McKennan Hospital (SDMK)","SDMK","TX1","Liver",57105,"Black or African American",0
"3165",39,"Avera McKennan Hospital (SDMK)","SDMK","TX1","Liver",57105,"Hispanic or Latinx",4.7619047619
"3166",40,"Avera McKennan Hospital (SDMK)","SDMK","TX1","Liver",57105,"White or Caucasian",66.666666667
"3167",41,"Avera McKennan Hospital (SDMK)","SDMK","TX1","Liver",57105,"Other",26.19047619
"3168",42,"Avera McKennan Hospital (SDMK)","SDMK","TX1","Liver",57105,"Unknown",0
"3169",43,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Liver",85719,"Asian or Pacific Islander",0
"3170",44,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Liver",85719,"Black or African American",0
"3171",45,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Liver",85719,"Hispanic or Latinx",54.545454545
"3172",46,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Liver",85719,"White or Caucasian",45.454545455
"3173",47,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Liver",85719,"Other",0
"3174",48,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Liver",85719,"Unknown",0
"3175",49,"Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","Liver",85006,"Asian or Pacific Islander",0
"3176",50,"Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","Liver",85006,"Black or African American",0
"3177",51,"Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","Liver",85006,"Hispanic or Latinx",34.482758621
"3178",52,"Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","Liver",85006,"White or Caucasian",37.931034483
"3179",53,"Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","Liver",85006,"Other",27.586206897
"3180",54,"Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","Liver",85006,"Unknown",0
"3181",55,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Liver",63110,"Asian or Pacific Islander",0
"3182",56,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Liver",63110,"Black or African American",4.347826087
"3183",57,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Liver",63110,"Hispanic or Latinx",0
"3184",58,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Liver",63110,"White or Caucasian",95.652173913
"3185",59,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Liver",63110,"Other",0
"3186",60,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Liver",63110,"Unknown",0
"3187",61,"Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","Liver",76104,"Asian or Pacific Islander",8.7719298246
"3188",62,"Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","Liver",76104,"Black or African American",1.7543859649
"3189",63,"Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","Liver",76104,"Hispanic or Latinx",12.280701754
"3190",64,"Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","Liver",76104,"White or Caucasian",77.192982456
"3191",65,"Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","Liver",76104,"Other",0
"3192",66,"Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","Liver",76104,"Unknown",0
"3193",67,"Baylor University Medical Center (TXTX)","TXTX","TX1","Liver",75246,"Asian or Pacific Islander",7.4074074074
"3194",68,"Baylor University Medical Center (TXTX)","TXTX","TX1","Liver",75246,"Black or African American",1.8518518519
"3195",69,"Baylor University Medical Center (TXTX)","TXTX","TX1","Liver",75246,"Hispanic or Latinx",12.962962963
"3196",70,"Baylor University Medical Center (TXTX)","TXTX","TX1","Liver",75246,"White or Caucasian",77.777777778
"3197",71,"Baylor University Medical Center (TXTX)","TXTX","TX1","Liver",75246,"Other",0
"3198",72,"Baylor University Medical Center (TXTX)","TXTX","TX1","Liver",75246,"Unknown",0
"3199",73,"Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","Liver",2215,"Asian or Pacific Islander",5.737704918
"3200",74,"Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","Liver",2215,"Black or African American",8.1967213115
"3201",75,"Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","Liver",2215,"Hispanic or Latinx",12.295081967
"3202",76,"Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","Liver",2215,"White or Caucasian",71.31147541
"3203",77,"Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","Liver",2215,"Other",2.4590163934
"3204",78,"Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","Liver",2215,"Unknown",0
"3205",79,"Boston Children's Hospital (MACH)","MACH","TX1","Liver",2115,"Asian or Pacific Islander",0
"3206",80,"Boston Children's Hospital (MACH)","MACH","TX1","Liver",2115,"Black or African American",22.222222222
"3207",81,"Boston Children's Hospital (MACH)","MACH","TX1","Liver",2115,"Hispanic or Latinx",22.222222222
"3208",82,"Boston Children's Hospital (MACH)","MACH","TX1","Liver",2115,"White or Caucasian",55.555555556
"3209",83,"Boston Children's Hospital (MACH)","MACH","TX1","Liver",2115,"Other",0
"3210",84,"Boston Children's Hospital (MACH)","MACH","TX1","Liver",2115,"Unknown",0
"3211",85,"Broward Health Medical Center (FLBC)","FLBC","TX1","Liver",NA,"Asian or Pacific Islander",4.7619047619
"3212",86,"Broward Health Medical Center (FLBC)","FLBC","TX1","Liver",NA,"Black or African American",14.285714286
"3213",87,"Broward Health Medical Center (FLBC)","FLBC","TX1","Liver",NA,"Hispanic or Latinx",23.80952381
"3214",88,"Broward Health Medical Center (FLBC)","FLBC","TX1","Liver",NA,"White or Caucasian",57.142857143
"3215",89,"Broward Health Medical Center (FLBC)","FLBC","TX1","Liver",NA,"Other",0
"3216",90,"Broward Health Medical Center (FLBC)","FLBC","TX1","Liver",NA,"Unknown",0
"3217",91,"California Pacific Medical Center (CAPM)","CAPM","TX1","Liver",94114,"Asian or Pacific Islander",9.375
"3218",92,"California Pacific Medical Center (CAPM)","CAPM","TX1","Liver",94114,"Black or African American",1.3392857143
"3219",93,"California Pacific Medical Center (CAPM)","CAPM","TX1","Liver",94114,"Hispanic or Latinx",20.089285714
"3220",94,"California Pacific Medical Center (CAPM)","CAPM","TX1","Liver",94114,"White or Caucasian",67.857142857
"3221",95,"California Pacific Medical Center (CAPM)","CAPM","TX1","Liver",94114,"Other",1.3392857143
"3222",96,"California Pacific Medical Center (CAPM)","CAPM","TX1","Liver",94114,"Unknown",0
"3223",97,"Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","Liver",63104,"Asian or Pacific Islander",0
"3224",98,"Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","Liver",63104,"Black or African American",33.333333333
"3225",99,"Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","Liver",63104,"Hispanic or Latinx",0
"3226",100,"Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","Liver",63104,"White or Caucasian",66.666666667
"3227",101,"Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","Liver",63104,"Other",0
"3228",102,"Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","Liver",63104,"Unknown",0
"3229",103,"Carolinas Medical Center (NCCM)","NCCM","TX1","Liver",28203,"Asian or Pacific Islander",0.9523809524
"3230",104,"Carolinas Medical Center (NCCM)","NCCM","TX1","Liver",28203,"Black or African American",7.619047619
"3231",105,"Carolinas Medical Center (NCCM)","NCCM","TX1","Liver",28203,"Hispanic or Latinx",4.7619047619
"3232",106,"Carolinas Medical Center (NCCM)","NCCM","TX1","Liver",28203,"White or Caucasian",76.19047619
"3233",107,"Carolinas Medical Center (NCCM)","NCCM","TX1","Liver",28203,"Other",10.476190476
"3234",108,"Carolinas Medical Center (NCCM)","NCCM","TX1","Liver",28203,"Unknown",0
"3235",109,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Liver",90211,"Asian or Pacific Islander",10.655737705
"3236",110,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Liver",90211,"Black or African American",1.6393442623
"3237",111,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Liver",90211,"Hispanic or Latinx",42.62295082
"3238",112,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Liver",90211,"White or Caucasian",44.262295082
"3239",113,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Liver",90211,"Other",0.8196721311
"3240",114,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Liver",90211,"Unknown",0
"3241",115,"Centura Porter Adventist Hospital (COPM)","COPM","TX1","Liver",80210,"Asian or Pacific Islander",0
"3242",116,"Centura Porter Adventist Hospital (COPM)","COPM","TX1","Liver",80210,"Black or African American",7.6923076923
"3243",117,"Centura Porter Adventist Hospital (COPM)","COPM","TX1","Liver",80210,"Hispanic or Latinx",38.461538462
"3244",118,"Centura Porter Adventist Hospital (COPM)","COPM","TX1","Liver",80210,"White or Caucasian",46.153846154
"3245",119,"Centura Porter Adventist Hospital (COPM)","COPM","TX1","Liver",80210,"Other",7.6923076923
"3246",120,"Centura Porter Adventist Hospital (COPM)","COPM","TX1","Liver",80210,"Unknown",0
"3247",121,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Liver",77030,"Asian or Pacific Islander",5.2173913043
"3248",122,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Liver",77030,"Black or African American",9.1304347826
"3249",123,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Liver",77030,"Hispanic or Latinx",30.869565217
"3250",124,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Liver",77030,"White or Caucasian",54.782608696
"3251",125,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Liver",77030,"Other",0
"3252",126,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Liver",77030,"Unknown",0
"3253",127,"Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","Liver",30322,"Asian or Pacific Islander",7.1428571429
"3254",128,"Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","Liver",30322,"Black or African American",57.142857143
"3255",129,"Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","Liver",30322,"Hispanic or Latinx",0
"3256",130,"Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","Liver",30322,"White or Caucasian",35.714285714
"3257",131,"Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","Liver",30322,"Other",0
"3258",132,"Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","Liver",30322,"Unknown",0
"3259",133,"Children's Hospital Colorado (COCH)","COCH","TX1","Liver",80045,"Asian or Pacific Islander",50
"3260",134,"Children's Hospital Colorado (COCH)","COCH","TX1","Liver",80045,"Black or African American",0
"3261",135,"Children's Hospital Colorado (COCH)","COCH","TX1","Liver",80045,"Hispanic or Latinx",50
"3262",136,"Children's Hospital Colorado (COCH)","COCH","TX1","Liver",80045,"White or Caucasian",0
"3263",137,"Children's Hospital Colorado (COCH)","COCH","TX1","Liver",80045,"Other",0
"3264",138,"Children's Hospital Colorado (COCH)","COCH","TX1","Liver",80045,"Unknown",0
"3265",139,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Liver",45229,"Asian or Pacific Islander",0
"3266",140,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Liver",45229,"Black or African American",10.344827586
"3267",141,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Liver",45229,"Hispanic or Latinx",13.793103448
"3268",142,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Liver",45229,"White or Caucasian",75.862068966
"3269",143,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Liver",45229,"Other",0
"3270",144,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Liver",45229,"Unknown",0
"3271",145,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Liver",19104,"Asian or Pacific Islander",0
"3272",146,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Liver",19104,"Black or African American",25
"3273",147,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Liver",19104,"Hispanic or Latinx",0
"3274",148,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Liver",19104,"White or Caucasian",75
"3275",149,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Liver",19104,"Other",0
"3276",150,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Liver",19104,"Unknown",0
"3277",151,"Children's Hospital of Wisconsin (WICH)","WICH","TX1","Liver",53226,"Asian or Pacific Islander",17.647058824
"3278",152,"Children's Hospital of Wisconsin (WICH)","WICH","TX1","Liver",53226,"Black or African American",5.8823529412
"3279",153,"Children's Hospital of Wisconsin (WICH)","WICH","TX1","Liver",53226,"Hispanic or Latinx",0
