"","...2","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"2305",305,"OU Medical Center (OKMD)","OKMD","TX1","Kidney-Pancreas",73104,"Unknown",0
"2306",306,"Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","Kidney-Pancreas",8103,"AB",10
"2307",307,"Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","Kidney-Pancreas",8103,"A",0
"2308",308,"Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","Kidney-Pancreas",8103,"B",30
"2309",309,"Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","Kidney-Pancreas",8103,"O",60
"2310",310,"Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1","Kidney-Pancreas",8103,"Unknown",0
"2311",311,"Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","Kidney-Pancreas",17033,"AB",0
"2312",312,"Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","Kidney-Pancreas",17033,"A",0
"2313",313,"Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","Kidney-Pancreas",17033,"B",0
"2314",314,"Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","Kidney-Pancreas",17033,"O",100
"2315",315,"Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1","Kidney-Pancreas",17033,"Unknown",0
"2316",316,"Piedmont Hospital (GAPH)","GAPH","TX1","Kidney-Pancreas",30309,"AB",0
"2317",317,"Piedmont Hospital (GAPH)","GAPH","TX1","Kidney-Pancreas",30309,"A",20
"2318",318,"Piedmont Hospital (GAPH)","GAPH","TX1","Kidney-Pancreas",30309,"B",40
"2319",319,"Piedmont Hospital (GAPH)","GAPH","TX1","Kidney-Pancreas",30309,"O",40
"2320",320,"Piedmont Hospital (GAPH)","GAPH","TX1","Kidney-Pancreas",30309,"Unknown",0
"2321",321,"Presbyterian Hospital (NMPH)","NMPH","TX1","Kidney-Pancreas",87106,"AB",0
"2322",322,"Presbyterian Hospital (NMPH)","NMPH","TX1","Kidney-Pancreas",87106,"A",75
"2323",323,"Presbyterian Hospital (NMPH)","NMPH","TX1","Kidney-Pancreas",87106,"B",25
"2324",324,"Presbyterian Hospital (NMPH)","NMPH","TX1","Kidney-Pancreas",87106,"O",0
"2325",325,"Presbyterian Hospital (NMPH)","NMPH","TX1","Kidney-Pancreas",87106,"Unknown",0
"2326",326,"Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","Kidney-Pancreas",99204,"AB",0
"2327",327,"Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","Kidney-Pancreas",99204,"A",0
"2328",328,"Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","Kidney-Pancreas",99204,"B",66.666666667
"2329",329,"Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","Kidney-Pancreas",99204,"O",33.333333333
"2330",330,"Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1","Kidney-Pancreas",99204,"Unknown",0
"2331",331,"Research Medical Center (MORH)","MORH","TX1","Kidney-Pancreas",64132,"AB",0
"2332",332,"Research Medical Center (MORH)","MORH","TX1","Kidney-Pancreas",64132,"A",100
"2333",333,"Research Medical Center (MORH)","MORH","TX1","Kidney-Pancreas",64132,"B",0
"2334",334,"Research Medical Center (MORH)","MORH","TX1","Kidney-Pancreas",64132,"O",0
"2335",335,"Research Medical Center (MORH)","MORH","TX1","Kidney-Pancreas",64132,"Unknown",0
"2336",336,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Kidney-Pancreas",55902,"AB",3.7735849057
"2337",337,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Kidney-Pancreas",55902,"A",35.849056604
"2338",338,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Kidney-Pancreas",55902,"B",16.981132075
"2339",339,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Kidney-Pancreas",55902,"O",43.396226415
"2340",340,"Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","Kidney-Pancreas",55902,"Unknown",0
"2341",341,"Rush University Medical Center (ILPL)","ILPL","TX1","Kidney-Pancreas",60612,"AB",0
"2342",342,"Rush University Medical Center (ILPL)","ILPL","TX1","Kidney-Pancreas",60612,"A",28.571428571
"2343",343,"Rush University Medical Center (ILPL)","ILPL","TX1","Kidney-Pancreas",60612,"B",35.714285714
"2344",344,"Rush University Medical Center (ILPL)","ILPL","TX1","Kidney-Pancreas",60612,"O",35.714285714
"2345",345,"Rush University Medical Center (ILPL)","ILPL","TX1","Kidney-Pancreas",60612,"Unknown",0
"2346",346,"Saint Barnabas Medical Center (NJSB)","NJSB","TX1","Kidney-Pancreas",7039,"AB",0
"2347",347,"Saint Barnabas Medical Center (NJSB)","NJSB","TX1","Kidney-Pancreas",7039,"A",28.571428571
"2348",348,"Saint Barnabas Medical Center (NJSB)","NJSB","TX1","Kidney-Pancreas",7039,"B",0
"2349",349,"Saint Barnabas Medical Center (NJSB)","NJSB","TX1","Kidney-Pancreas",7039,"O",71.428571429
"2350",350,"Saint Barnabas Medical Center (NJSB)","NJSB","TX1","Kidney-Pancreas",7039,"Unknown",0
"2351",351,"Scott and White Memorial Hospital (TXSW)","TXSW","TX1","Kidney-Pancreas",76508,"AB",0
"2352",352,"Scott and White Memorial Hospital (TXSW)","TXSW","TX1","Kidney-Pancreas",76508,"A",30
"2353",353,"Scott and White Memorial Hospital (TXSW)","TXSW","TX1","Kidney-Pancreas",76508,"B",10
"2354",354,"Scott and White Memorial Hospital (TXSW)","TXSW","TX1","Kidney-Pancreas",76508,"O",60
"2355",355,"Scott and White Memorial Hospital (TXSW)","TXSW","TX1","Kidney-Pancreas",76508,"Unknown",0
"2356",356,"Scripps Green Hospital (CAGH)","CAGH","TX1","Kidney-Pancreas",92037,"AB",0
"2357",357,"Scripps Green Hospital (CAGH)","CAGH","TX1","Kidney-Pancreas",92037,"A",18.181818182
"2358",358,"Scripps Green Hospital (CAGH)","CAGH","TX1","Kidney-Pancreas",92037,"B",9.0909090909
"2359",359,"Scripps Green Hospital (CAGH)","CAGH","TX1","Kidney-Pancreas",92037,"O",72.727272727
"2360",360,"Scripps Green Hospital (CAGH)","CAGH","TX1","Kidney-Pancreas",92037,"Unknown",0
"2361",361,"Sentara Norfolk General Hospital (VANG)","VANG","TX1","Kidney-Pancreas",23507,"AB",12.5
"2362",362,"Sentara Norfolk General Hospital (VANG)","VANG","TX1","Kidney-Pancreas",23507,"A",37.5
"2363",363,"Sentara Norfolk General Hospital (VANG)","VANG","TX1","Kidney-Pancreas",23507,"B",12.5
"2364",364,"Sentara Norfolk General Hospital (VANG)","VANG","TX1","Kidney-Pancreas",23507,"O",37.5
"2365",365,"Sentara Norfolk General Hospital (VANG)","VANG","TX1","Kidney-Pancreas",23507,"Unknown",0
"2366",366,"Sharp Memorial Hospital (CASH)","CASH","TX1","Kidney-Pancreas",92123,"AB",5.5555555556
"2367",367,"Sharp Memorial Hospital (CASH)","CASH","TX1","Kidney-Pancreas",92123,"A",27.777777778
"2368",368,"Sharp Memorial Hospital (CASH)","CASH","TX1","Kidney-Pancreas",92123,"B",0
"2369",369,"Sharp Memorial Hospital (CASH)","CASH","TX1","Kidney-Pancreas",92123,"O",66.666666667
"2370",370,"Sharp Memorial Hospital (CASH)","CASH","TX1","Kidney-Pancreas",92123,"Unknown",0
"2371",371,"SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","Kidney-Pancreas",63104,"AB",0
"2372",372,"SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","Kidney-Pancreas",63104,"A",33.333333333
"2373",373,"SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","Kidney-Pancreas",63104,"B",33.333333333
"2374",374,"SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","Kidney-Pancreas",63104,"O",33.333333333
"2375",375,"SSM Health Saint Louis University Hospital (MOSL)","MOSL","TX1","Kidney-Pancreas",63104,"Unknown",0
"2376",376,"St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","Kidney-Pancreas",46260,"AB",NA
"2377",377,"St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","Kidney-Pancreas",46260,"A",NA
"2378",378,"St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","Kidney-Pancreas",46260,"B",NA
"2379",379,"St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","Kidney-Pancreas",46260,"O",NA
"2380",380,"St Vincent Hospital and Health Care Center (INSV)","INSV","TX1","Kidney-Pancreas",46260,"Unknown",NA
"2381",381,"St. Vincent Medical Center (CASV)","CASV","TX1","Kidney-Pancreas",90057,"AB",0
"2382",382,"St. Vincent Medical Center (CASV)","CASV","TX1","Kidney-Pancreas",90057,"A",9.0909090909
"2383",383,"St. Vincent Medical Center (CASV)","CASV","TX1","Kidney-Pancreas",90057,"B",9.0909090909
"2384",384,"St. Vincent Medical Center (CASV)","CASV","TX1","Kidney-Pancreas",90057,"O",81.818181818
"2385",385,"St. Vincent Medical Center (CASV)","CASV","TX1","Kidney-Pancreas",90057,"Unknown",0
"2386",386,"Stanford Health Care (CASU)","CASU","TX1","Kidney-Pancreas",94305,"AB",0
"2387",387,"Stanford Health Care (CASU)","CASU","TX1","Kidney-Pancreas",94305,"A",40
"2388",388,"Stanford Health Care (CASU)","CASU","TX1","Kidney-Pancreas",94305,"B",20
"2389",389,"Stanford Health Care (CASU)","CASU","TX1","Kidney-Pancreas",94305,"O",40
"2390",390,"Stanford Health Care (CASU)","CASU","TX1","Kidney-Pancreas",94305,"Unknown",0
"2391",391,"State University of New York Upstate Medical University (NYUM)","NYUM","TX1","Kidney-Pancreas",13210,"AB",0
"2392",392,"State University of New York Upstate Medical University (NYUM)","NYUM","TX1","Kidney-Pancreas",13210,"A",42.857142857
"2393",393,"State University of New York Upstate Medical University (NYUM)","NYUM","TX1","Kidney-Pancreas",13210,"B",14.285714286
"2394",394,"State University of New York Upstate Medical University (NYUM)","NYUM","TX1","Kidney-Pancreas",13210,"O",42.857142857
"2395",395,"State University of New York Upstate Medical University (NYUM)","NYUM","TX1","Kidney-Pancreas",13210,"Unknown",0
"2396",396,"State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","Kidney-Pancreas",11203,"AB",0
"2397",397,"State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","Kidney-Pancreas",11203,"A",0
"2398",398,"State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","Kidney-Pancreas",11203,"B",0
"2399",399,"State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","Kidney-Pancreas",11203,"O",100
"2400",400,"State University of New York, Downstate Medical Center (NYDS)","NYDS","TX1","Kidney-Pancreas",11203,"Unknown",0
"2401",401,"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","Kidney-Pancreas",14642,"AB",0
"2402",402,"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","Kidney-Pancreas",14642,"A",66.666666667
"2403",403,"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","Kidney-Pancreas",14642,"B",0
"2404",404,"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","Kidney-Pancreas",14642,"O",33.333333333
"2405",405,"Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","Kidney-Pancreas",14642,"Unknown",0
"2406",406,"Swedish Medical Center (WASM)","WASM","TX1","Kidney-Pancreas",98122,"AB",5.8823529412
"2407",407,"Swedish Medical Center (WASM)","WASM","TX1","Kidney-Pancreas",98122,"A",29.411764706
"2408",408,"Swedish Medical Center (WASM)","WASM","TX1","Kidney-Pancreas",98122,"B",17.647058824
"2409",409,"Swedish Medical Center (WASM)","WASM","TX1","Kidney-Pancreas",98122,"O",47.058823529
"2410",410,"Swedish Medical Center (WASM)","WASM","TX1","Kidney-Pancreas",98122,"Unknown",0
"2411",411,"Tampa General Hospital (FLTG)","FLTG","TX1","Kidney-Pancreas",33606,"AB",6.6666666667
"2412",412,"Tampa General Hospital (FLTG)","FLTG","TX1","Kidney-Pancreas",33606,"A",40
"2413",413,"Tampa General Hospital (FLTG)","FLTG","TX1","Kidney-Pancreas",33606,"B",20
"2414",414,"Tampa General Hospital (FLTG)","FLTG","TX1","Kidney-Pancreas",33606,"O",33.333333333
"2415",415,"Tampa General Hospital (FLTG)","FLTG","TX1","Kidney-Pancreas",33606,"Unknown",0
"2416",416,"Temple University Hospital (PATU)","PATU","TX1","Kidney-Pancreas",19140,"AB",0
"2417",417,"Temple University Hospital (PATU)","PATU","TX1","Kidney-Pancreas",19140,"A",28.571428571
"2418",418,"Temple University Hospital (PATU)","PATU","TX1","Kidney-Pancreas",19140,"B",19.047619048
"2419",419,"Temple University Hospital (PATU)","PATU","TX1","Kidney-Pancreas",19140,"O",52.380952381
"2420",420,"Temple University Hospital (PATU)","PATU","TX1","Kidney-Pancreas",19140,"Unknown",0
"2421",421,"The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","Kidney-Pancreas",44195,"AB",0
"2422",422,"The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","Kidney-Pancreas",44195,"A",36.363636364
"2423",423,"The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","Kidney-Pancreas",44195,"B",9.0909090909
"2424",424,"The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","Kidney-Pancreas",44195,"O",54.545454545
"2425",425,"The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","Kidney-Pancreas",44195,"Unknown",0
"2426",426,"The Nebraska Medical Center (NEUN)","NEUN","TX1","Kidney-Pancreas",68198,"AB",0
"2427",427,"The Nebraska Medical Center (NEUN)","NEUN","TX1","Kidney-Pancreas",68198,"A",0
"2428",428,"The Nebraska Medical Center (NEUN)","NEUN","TX1","Kidney-Pancreas",68198,"B",50
"2429",429,"The Nebraska Medical Center (NEUN)","NEUN","TX1","Kidney-Pancreas",68198,"O",50
"2430",430,"The Nebraska Medical Center (NEUN)","NEUN","TX1","Kidney-Pancreas",68198,"Unknown",0
"2431",431,"The Queen's Medical Center (HIQM)","HIQM","TX1","Kidney-Pancreas",96813,"AB",NA
"2432",432,"The Queen's Medical Center (HIQM)","HIQM","TX1","Kidney-Pancreas",96813,"A",NA
"2433",433,"The Queen's Medical Center (HIQM)","HIQM","TX1","Kidney-Pancreas",96813,"B",NA
"2434",434,"The Queen's Medical Center (HIQM)","HIQM","TX1","Kidney-Pancreas",96813,"O",NA
"2435",435,"The Queen's Medical Center (HIQM)","HIQM","TX1","Kidney-Pancreas",96813,"Unknown",NA
"2436",436,"Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","Kidney-Pancreas",19107,"AB",0
"2437",437,"Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","Kidney-Pancreas",19107,"A",25
"2438",438,"Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","Kidney-Pancreas",19107,"B",8.3333333333
"2439",439,"Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","Kidney-Pancreas",19107,"O",66.666666667
"2440",440,"Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","Kidney-Pancreas",19107,"Unknown",0
"2441",441,"Tulane Medical Center (LATU)","LATU","TX1","Kidney-Pancreas",70112,"AB",0
"2442",442,"Tulane Medical Center (LATU)","LATU","TX1","Kidney-Pancreas",70112,"A",18.181818182
"2443",443,"Tulane Medical Center (LATU)","LATU","TX1","Kidney-Pancreas",70112,"B",63.636363636
"2444",444,"Tulane Medical Center (LATU)","LATU","TX1","Kidney-Pancreas",70112,"O",18.181818182
"2445",445,"Tulane Medical Center (LATU)","LATU","TX1","Kidney-Pancreas",70112,"Unknown",0
"2446",446,"UF Health Shands Hospital (FLUF)","FLUF","TX1","Kidney-Pancreas",32608,"AB",0
"2447",447,"UF Health Shands Hospital (FLUF)","FLUF","TX1","Kidney-Pancreas",32608,"A",20
"2448",448,"UF Health Shands Hospital (FLUF)","FLUF","TX1","Kidney-Pancreas",32608,"B",60
"2449",449,"UF Health Shands Hospital (FLUF)","FLUF","TX1","Kidney-Pancreas",32608,"O",20
"2450",450,"UF Health Shands Hospital (FLUF)","FLUF","TX1","Kidney-Pancreas",32608,"Unknown",0
"2451",451,"UMass Memorial Medical Center (MAUM)","MAUM","TX1","Kidney-Pancreas",1655,"AB",12.5
"2452",452,"UMass Memorial Medical Center (MAUM)","MAUM","TX1","Kidney-Pancreas",1655,"A",25
"2453",453,"UMass Memorial Medical Center (MAUM)","MAUM","TX1","Kidney-Pancreas",1655,"B",25
"2454",454,"UMass Memorial Medical Center (MAUM)","MAUM","TX1","Kidney-Pancreas",1655,"O",37.5
"2455",455,"UMass Memorial Medical Center (MAUM)","MAUM","TX1","Kidney-Pancreas",1655,"Unknown",0
"2456",456,"University Hospitals of Cleveland (OHUH)","OHUH","TX1","Kidney-Pancreas",44106,"AB",0
"2457",457,"University Hospitals of Cleveland (OHUH)","OHUH","TX1","Kidney-Pancreas",44106,"A",22.222222222
"2458",458,"University Hospitals of Cleveland (OHUH)","OHUH","TX1","Kidney-Pancreas",44106,"B",33.333333333
"2459",459,"University Hospitals of Cleveland (OHUH)","OHUH","TX1","Kidney-Pancreas",44106,"O",44.444444444
"2460",460,"University Hospitals of Cleveland (OHUH)","OHUH","TX1","Kidney-Pancreas",44106,"Unknown",0
"2461",461,"University of Alabama Hospital (ALUA)","ALUA","TX1","Kidney-Pancreas",35233,"AB",0
"2462",462,"University of Alabama Hospital (ALUA)","ALUA","TX1","Kidney-Pancreas",35233,"A",33.333333333
"2463",463,"University of Alabama Hospital (ALUA)","ALUA","TX1","Kidney-Pancreas",35233,"B",33.333333333
"2464",464,"University of Alabama Hospital (ALUA)","ALUA","TX1","Kidney-Pancreas",35233,"O",33.333333333
"2465",465,"University of Alabama Hospital (ALUA)","ALUA","TX1","Kidney-Pancreas",35233,"Unknown",0
"2466",466,"University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","Kidney-Pancreas",90095,"AB",9.0909090909
"2467",467,"University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","Kidney-Pancreas",90095,"A",45.454545455
"2468",468,"University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","Kidney-Pancreas",90095,"B",18.181818182
"2469",469,"University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","Kidney-Pancreas",90095,"O",27.272727273
"2470",470,"University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","Kidney-Pancreas",90095,"Unknown",0
"2471",471,"University of California Davis Medical Center (CASM)","CASM","TX1","Kidney-Pancreas",95817,"AB",0
"2472",472,"University of California Davis Medical Center (CASM)","CASM","TX1","Kidney-Pancreas",95817,"A",0
"2473",473,"University of California Davis Medical Center (CASM)","CASM","TX1","Kidney-Pancreas",95817,"B",33.333333333
"2474",474,"University of California Davis Medical Center (CASM)","CASM","TX1","Kidney-Pancreas",95817,"O",66.666666667
"2475",475,"University of California Davis Medical Center (CASM)","CASM","TX1","Kidney-Pancreas",95817,"Unknown",0
"2476",476,"University of California Irvine Medical Center (CAIM)","CAIM","TX1","Kidney-Pancreas",92868,"AB",0
"2477",477,"University of California Irvine Medical Center (CAIM)","CAIM","TX1","Kidney-Pancreas",92868,"A",44.444444444
"2478",478,"University of California Irvine Medical Center (CAIM)","CAIM","TX1","Kidney-Pancreas",92868,"B",0
"2479",479,"University of California Irvine Medical Center (CAIM)","CAIM","TX1","Kidney-Pancreas",92868,"O",55.555555556
"2480",480,"University of California Irvine Medical Center (CAIM)","CAIM","TX1","Kidney-Pancreas",92868,"Unknown",0
"2481",481,"University of California San Diego Medical Center (CASD)","CASD","TX1","Kidney-Pancreas",92037,"AB",0
"2482",482,"University of California San Diego Medical Center (CASD)","CASD","TX1","Kidney-Pancreas",92037,"A",0
"2483",483,"University of California San Diego Medical Center (CASD)","CASD","TX1","Kidney-Pancreas",92037,"B",25
"2484",484,"University of California San Diego Medical Center (CASD)","CASD","TX1","Kidney-Pancreas",92037,"O",75
"2485",485,"University of California San Diego Medical Center (CASD)","CASD","TX1","Kidney-Pancreas",92037,"Unknown",0
"2486",486,"University of California San Francisco Medical Center (CASF)","CASF","TX1","Kidney-Pancreas",94118,"AB",2.2471910112
"2487",487,"University of California San Francisco Medical Center (CASF)","CASF","TX1","Kidney-Pancreas",94118,"A",33.707865169
"2488",488,"University of California San Francisco Medical Center (CASF)","CASF","TX1","Kidney-Pancreas",94118,"B",12.359550562
"2489",489,"University of California San Francisco Medical Center (CASF)","CASF","TX1","Kidney-Pancreas",94118,"O",51.685393258
"2490",490,"University of California San Francisco Medical Center (CASF)","CASF","TX1","Kidney-Pancreas",94118,"Unknown",0
"2491",491,"University of Chicago Medical Center (ILUC)","ILUC","TX1","Kidney-Pancreas",60637,"AB",0
"2492",492,"University of Chicago Medical Center (ILUC)","ILUC","TX1","Kidney-Pancreas",60637,"A",33.333333333
"2493",493,"University of Chicago Medical Center (ILUC)","ILUC","TX1","Kidney-Pancreas",60637,"B",33.333333333
"2494",494,"University of Chicago Medical Center (ILUC)","ILUC","TX1","Kidney-Pancreas",60637,"O",33.333333333
"2495",495,"University of Chicago Medical Center (ILUC)","ILUC","TX1","Kidney-Pancreas",60637,"Unknown",0
"2496",496,"University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","Kidney-Pancreas",45229,"AB",0
"2497",497,"University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","Kidney-Pancreas",45229,"A",68.75
"2498",498,"University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","Kidney-Pancreas",45229,"B",12.5
